Unnamed: 0,Buy Time,Buy Price,Sell Time,Sell Price,Profit/Loss,Reason
812,2022-11-02 17:30:00+05:30,20396.49,2022-11-02 21:30:00+05:30,20523.33,126.84000000000016,2
347,2020-10-28 16:30:00+05:30,13318.33,2020-10-29 08:30:00+05:30,13280.99,-37.34000000000015,1
730,2022-06-15 02:30:00+05:30,21484.73,2022-06-15 12:30:00+05:30,20722.92,-761.8100000000013,0
1071,2024-03-17 05:30:00+05:30,65220.55,2024-03-17 15:30:00+05:30,67169.11,1948.5599999999977,2
559,2021-10-07 14:30:00+05:30,54300.57,2021-10-08 06:30:00+05:30,54297.35,-3.220000000001164,1
116,2019-08-24 13:30:00+05:30,10100.0,2019-08-25 03:30:00+05:30,10169.73,69.72999999999956,2
502,2021-06-25 14:30:00+05:30,33749.44,2021-06-25 18:30:00+05:30,32986.71,-762.7300000000032,0
477,2021-05-27 06:30:00+05:30,37625.31,2021-05-27 13:30:00+05:30,38824.34,1199.0299999999988,2
311,2020-08-19 09:30:00+05:30,11754.29,2020-08-20 05:30:00+05:30,11786.3,32.0099999999984,2
454,2021-05-04 01:30:00+05:30,56783.94,2021-05-04 05:30:00+05:30,55291.71,-1492.2300000000032,0
1028,2023-12-28 17:30:00+05:30,42786.16,2023-12-29 08:30:00+05:30,42697.42,-88.74000000000524,1
91,2019-07-12 01:30:00+05:30,11156.69,2019-07-12 12:30:00+05:30,11651.35,494.6599999999999,2
1149,2024-08-04 19:30:00+05:30,59586.7,2024-08-04 22:30:00+05:30,57864.43,-1722.2699999999968,0
905,2023-05-08 13:30:00+05:30,27704.94,2023-05-09 12:30:00+05:30,27666.64,-38.29999999999927,1
1178,2024-09-30 06:30:00+05:30,64769.99,2024-09-30 23:30:00+05:30,63330.55,-1439.439999999995,0
176,2019-11-24 15:30:00+05:30,7134.17,2019-11-24 20:30:00+05:30,6981.27,-152.89999999999964,0
136,2019-09-26 18:30:00+05:30,8261.29,2019-09-26 20:30:00+05:30,7920.0,-341.2900000000009,0
681,2022-04-08 22:30:00+05:30,43004.38,2022-04-09 21:30:00+05:30,42445.64,-558.739999999998,1
914,2023-05-24 08:30:00+05:30,26786.0,2023-05-24 21:30:00+05:30,26238.01,-547.9900000000016,0
467,2021-05-17 21:30:00+05:30,42567.28,2021-05-18 01:30:00+05:30,44757.64,2190.3600000000006,2
41,2019-03-13 14:30:00+05:30,3864.91,2019-03-13 17:30:00+05:30,3877.83,12.920000000000073,2
434,2021-04-03 22:30:00+05:30,58210.13,2021-04-04 05:30:00+05:30,56600.0,-1610.1299999999974,0
667,2022-03-13 04:30:00+05:30,38807.36,2022-03-13 07:30:00+05:30,39166.99,359.6299999999974,2
1122,2024-06-14 20:30:00+05:30,66392.0,2024-06-15 10:30:00+05:30,66231.82,-160.17999999999302,1
708,2022-05-11 02:30:00+05:30,30239.04,2022-05-11 07:30:00+05:30,31479.82,1240.7799999999988,2
80,2019-06-27 13:30:00+05:30,12028.99,2019-06-27 21:30:00+05:30,11083.43,-945.5599999999996,0
1093,2024-04-17 19:30:00+05:30,61279.66,2024-04-18 08:30:00+05:30,61988.0,708.3399999999965,2
499,2021-06-21 11:30:00+05:30,32776.44,2021-06-22 02:30:00+05:30,31532.15,-1244.2900000000009,0
154,2019-10-23 18:30:00+05:30,7465.28,2019-10-24 13:30:00+05:30,7449.41,-15.86999999999989,1
101,2019-07-22 19:30:00+05:30,10220.0,2019-07-23 13:30:00+05:30,9955.95,-264.0499999999993,0
